img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131083410-160321205233-p-O-tvorozhnye-maffiny-s-yagodnym-siropom.jpg,Творожные маффины с ягодным сиропом,https://eda.ru/recepty/zavtraki/tvorozhnye-maffiny-s-yagodnym-siropom-58427,0,Европейская кухня,1,15 минут,"['{""id"": 13493, ""name"": ""Творог"", ""amount"": ""100 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 столовая ложка""}', '{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""1 столовая ложка""}', '{""id"": 13671, ""name"": ""Ванилин"", ""amount"": ""на кончике ножа""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13482, ""name"": ""Лимонный сок"", ""amount"": ""по вкусу""}', '{""id"": 13895, ""name"": ""Ягодный сироп"", ""amount"": ""по вкусу""}']",5,1,0
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/121017153819-150330003650-p-O-vozdushnie-tvorozhnie-zapekanki-na-mannoj-krupe.jpg,Воздушные творожные запеканки на манной крупе,https://eda.ru/recepty/zavtraki/vozdushnie-tvorozhnie-zapekanki-na-mannoj-krupe-49726,0,Европейская кухня,4,1 час 15 минут,"['{""id"": 13489, ""name"": ""Яичный белок"", ""amount"": ""2 штуки""}', '{""id"": 14341, ""name"": ""Мягкий творог"", ""amount"": ""200 г""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""2 столовые ложки""}', '{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""2 столовые ложки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""50 мл""}', '{""id"": 13408, ""name"": ""Ванильный стручок"", ""amount"": ""1 штука""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""20 мл""}']",25,1,0
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/161125164152-161207132328-p-O-zavtrak-primorskiy.jpg,Завтрак приморский,https://eda.ru/recepty/zavtraki/zavtrak-primorskiy-91504,0,Европейская кухня,1,30 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""1 г""}', '{""id"": 13422, ""name"": ""Уксус"", ""amount"": ""2 мл""}', '{""id"": 13667, ""name"": ""Икра"", ""amount"": ""5 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""25 г""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""25 г""}', '{""id"": 15603, ""name"": ""Семга холодного копчения"", ""amount"": ""30 г""}', '{""id"": 19204, ""name"": ""Слабосоленая подкопченная форель"", ""amount"": ""30 г""}', '{""id"": 13535, ""name"": ""Зеленый лук"", ""amount"": ""10 г""}', '{""id"": 30021, ""name"": ""Отварной картофель"", ""amount"": ""75 г""}', '{""id"": 13797, ""name"": ""Бородинский хлеб"", ""amount"": ""60 г""}']",6,1,0
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/160620142952-160629135212-p-O-grenki-s-pomidorami-i-syrom-na-zavtrak.jpg,Гренки с помидорами и сыром на завтрак,https://eda.ru/recepty/zavtraki/grenki-s-pomidorami-i-syrom-na-zavtrak-79791,0,,4,20 минут,"['{""id"": 13454, ""name"": ""Белый хлеб"", ""amount"": ""3 куска""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""2 столовые ложки""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""½ штуки""}', '{""id"": 15464, ""name"": ""Тертый сыр"", ""amount"": ""3 столовые ложки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""по вкусу""}', '{""id"": 13586, ""name"": ""Зелень"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",68,1,0
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131084941-171020123157-p-O-syrniki-knizhkoyu.jpg,Сырники книжкою,https://eda.ru/recepty/zavtraki/syrniki-knizhkoyu-104189,0,Русская кухня,6,1 час,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""500 г""}', '{""id"": 13659, ""name"": ""Свежие дрожжи"", ""amount"": ""20 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 14494, ""name"": ""Сыворотка"", ""amount"": ""1,5 л""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""50 г""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""50 мл""}', '{""id"": 13493, ""name"": ""Творог"", ""amount"": ""500 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""4 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""1 столовая ложка""}']",51,1,0
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120917172330-150606110225-p-O-dranik-s-gribnim-sousom.jpg,Драник с грибным соусом,https://eda.ru/recepty/zavtraki/dranik-s-gribnim-sousom-50939,0,,2,10 минут,"['{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""1 штука""}', '{""id"": 13462, ""name"": ""Лук-порей"", ""amount"": ""1 штука""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 штука""}', '{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""5 штук""}', '{""id"": 13509, ""name"": ""Шампиньоны"", ""amount"": ""200 г""}', '{""id"": 14008, ""name"": ""Сливки 25%-ные"", ""amount"": ""70 мл""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""20 мл""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""по вкусу""}', '{""id"": 13758, ""name"": ""Молотый белый перец"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",29,1,0
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/140331015046-160226073229-p-O-omlet-so-smetanoj-shpinatom-i-kozim-sirom.jpg,"Омлет со сметаной, шпинатом и козьим сыром",https://eda.ru/recepty/zavtraki/omlet-so-smetanoj-shpinatom-i-kozim-sirom-56127,0,,1,10 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 16788, ""name"": ""Сметана 30%-ная"", ""amount"": ""2 столовые ложки""}', '{""id"": 13808, ""name"": ""Козий сыр"", ""amount"": ""40 г""}', '{""id"": 16799, ""name"": ""Замороженные шайбочки шпината"", ""amount"": ""1 штука""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",19,1,0
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/150404084133-150410090715-p-O-ovsjanaja-kasha-s-grushej-i-koricej.jpg,Овсяная каша с грушей и корицей,https://eda.ru/recepty/zavtraki/ovsjanaja-kasha-s-grushej-i-koricej-49944,0,Русская кухня,2,5 минут,"['{""id"": 13576, ""name"": ""Геркулес"", ""amount"": ""0,3 стакана""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""½ стакана""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""½ стакана""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""по вкусу""}', '{""id"": 13496, ""name"": ""Груши"", ""amount"": ""1 штука""}', '{""id"": 13555, ""name"": ""Корица"", ""amount"": ""по вкусу""}']",22,1,0
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120529131035-150508124140-p-O-jajco-v-meshochek-s-grenkami.jpg,Яйцо в мешочек с гренками,https://eda.ru/recepty/zavtraki/jajco-v-meshochek-s-grenkami-50503,0,Европейская кухня,2,50 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13454, ""name"": ""Белый хлеб"", ""amount"": ""2 куска""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""1 пучок""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""10 мл""}', '{""id"": 15464, ""name"": ""Тертый сыр"", ""amount"": ""100 г""}']",16,1,0
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213175333-150527115831-p-O-tropicheskaja-ovsjanka-v-banke.jpg,Тропическая овсянка в банке,https://eda.ru/recepty/zavtraki/tropicheskaja-ovsjanka-v-banke-50796,0,,2,40 минут,"['{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""100 мл""}', '{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""150 г""}', '{""id"": 14886, ""name"": ""Консервированное манго"", ""amount"": ""200 г""}', '{""id"": 13663, ""name"": ""Консервированный ананас"", ""amount"": ""100 г""}', '{""id"": 14314, ""name"": ""Кокосовая стружка"", ""amount"": ""1 столовая ложка""}', '{""id"": 14135, ""name"": ""Гречишный мед"", ""amount"": ""1 столовая ложка""}', '{""id"": 13555, ""name"": ""Корица"", ""amount"": ""на кончике ножа""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""100 мл""}', '{""id"": 13671, ""name"": ""Ванилин"", ""amount"": ""на кончике ножа""}']",31,1,1
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213182322-160918103441-p-O-omlet-s-gribami-v-duhovke.jpg,Омлет с грибами в духовке,https://eda.ru/recepty/zavtraki/omlet-s-gribami-v-duhovke-80647,0,Итальянская кухня,4,25 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""½ стакана""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13509, ""name"": ""Шампиньоны"", ""amount"": ""100 г""}', '{""id"": 13590, ""name"": ""Сода"", ""amount"": ""½ чайной ложки""}']",8,1,0
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/170122183544-170201031605-p-O-omlet-v-lavashe-s-ikroj-i-sirom.jpg,Омлет в лаваше с икрой и сыром,https://eda.ru/recepty/zavtraki/omlet-v-lavashe-s-ikroj-i-sirom-48002,0,Европейская кухня,4,30 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""5 штук""}', '{""id"": 13665, ""name"": ""Сыр филадельфия"", ""amount"": ""100 г""}', '{""id"": 14144, ""name"": ""Армянский лаваш"", ""amount"": ""1 штука""}', '{""id"": 14588, ""name"": ""Адыгейский сыр"", ""amount"": ""50 г""}', '{""id"": 13425, ""name"": ""Укроп"", ""amount"": ""1 столовая ложка""}', '{""id"": 14242, ""name"": ""Красная икра"", ""amount"": ""70 г""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",41,1,1
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150123012635-150128044609-p-O-omlet-iz-zheltkov.jpg,Омлет из желтков,https://eda.ru/recepty/zavtraki/omlet-iz-zheltkov-48550,0,Европейская кухня,1,15 минут,"['{""id"": 13478, ""name"": ""Яичный желток"", ""amount"": ""3 штуки""}', '{""id"": 14126, ""name"": ""Рубленая петрушка"", ""amount"": ""по вкусу""}', '{""id"": 13461, ""name"": ""Базилик"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}']",8,1,1
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/130725133817-150710122819-p-O-granola-s-koricej-i-muskatnim-orehom.jpg,Гранола с корицей и мускатным орехом,https://eda.ru/recepty/zavtraki/granola-s-koricej-i-muskatnim-orehom-51407,0,Американская кухня,10,25 минут,"['{""id"": 16149, ""name"": ""Несладкая кокосовая стружка "", ""amount"": ""⅔ стакана""}', '{""id"": 14727, ""name"": ""Семена льна"", ""amount"": ""⅓ стакана""}', '{""id"": 13833, ""name"": ""Очищенные семена тыквы"", ""amount"": ""⅓ стакана""}', '{""id"": 14137, ""name"": ""Семечки подсолнуха"", ""amount"": ""¼ стакана""}', '{""id"": 13739, ""name"": ""Кунжутные семечки"", ""amount"": ""¼ стакана""}', '{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""¾ стакана""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""1 столовая ложка""}', '{""id"": 15015, ""name"": ""Молотый мускатный орех"", ""amount"": ""½ чайной ложки""}', '{""id"": 14116, ""name"": ""Кленовый сироп"", ""amount"": ""2 столовые ложки""}']",51,1,0
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213184952-150422224403-p-O-porcionnie-omletiki-v-duhovke.jpg,Порционные омлетики в духовке,https://eda.ru/recepty/zavtraki/porcionnie-omletiki-v-duhovke-50223,0,Европейская кухня,2,25 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""200 мл""}', '{""id"": 13426, ""name"": ""Сыр"", ""amount"": ""20 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""70 г""}', '{""id"": 13590, ""name"": ""Сода"", ""amount"": ""на кончике ножа""}', '{""id"": 16084, ""name"": ""Зеленый лук перья"", ""amount"": ""по вкусу""}']",19,1,3
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150123012635-150128044609-p-O-omlet-iz-zheltkov.jpg,Омлет из желтков,https://eda.ru/recepty/zavtraki/omlet-iz-zheltkov-48550,0,Европейская кухня,1,15 минут,"['{""id"": 13478, ""name"": ""Яичный желток"", ""amount"": ""3 штуки""}', '{""id"": 14126, ""name"": ""Рубленая петрушка"", ""amount"": ""по вкусу""}', '{""id"": 13461, ""name"": ""Базилик"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}']",8,1,1
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150428090447-150505104416-p-O-zapechenaja-ovsjanka-s-fruktami-i-orehami.jpg,Запеченая овсянка с фруктами и орехами,https://eda.ru/recepty/zavtraki/zapechenaja-ovsjanka-s-fruktami-i-orehami-50440,0,Европейская кухня,2,40 минут,"['{""id"": 14772, ""name"": ""Карамельный сироп"", ""amount"": ""50 мл""}', '{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""200 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""2 штуки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""250 мл""}', '{""id"": 13555, ""name"": ""Корица"", ""amount"": ""2 чайные ложки""}', '{""id"": 13671, ""name"": ""Ванилин"", ""amount"": ""по вкусу""}', '{""id"": 16796, ""name"": ""Разрыхлитель теста Dr.Oetker"", ""amount"": ""5 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""50 г""}', '{""id"": 13580, ""name"": ""Грецкие орехи"", ""amount"": ""40 г""}', '{""id"": 18082, ""name"": ""Питьевой йогурт"", ""amount"": ""300 мл""}', '{""id"": 13494, ""name"": ""Клубника"", ""amount"": ""3 штуки""}']",33,1,1
